0.3596857488155365,0.6249063014984131,6.675812721252441
0.17834845185279846,0.11337575316429138,1.7052491903305054
0.2683166563510895,0.5293911695480347,0.47208690643310547
0.1108681783080101,1.7560498714447021,0.5315753221511841
0.16975007951259613,0.9517062902450562,1.0310087203979492
0.1259484589099884,0.7523221969604492,0.9963179230690002
0.12381012737751007,0.226133793592453,0.7733574509620667
0.1614726334810257,0.20301920175552368,1.2565444707870483
0.13415901362895966,0.316799134016037,0.6146670579910278
0.1544680893421173,0.600125789642334,0.6683471202850342
0.11195513606071472,0.5929650068283081,0.5647484064102173
0.0923677310347557,0.2434799075126648,0.46524783968925476
0.11908899247646332,0.20745724439620972,1.1532549858093262
0.08443105220794678,0.041984397917985916,0.43970996141433716
0.06315392255783081,0.12208561599254608,0.30876779556274414
0.13008683919906616,0.7930326461791992,0.3195951581001282
0.07898592948913574,0.08515024185180664,0.22509926557540894
0.105909563601017,0.47134166955947876,0.24713191390037537
0.09890013188123703,0.08725515007972717,0.33577442169189453
0.10717741400003433,0.009100222960114479,0.27208200097084045
0.07537536323070526,0.016586819663643837,0.5583873987197876
0.09828197956085205,0.0088356276974082,0.2785734236240387
0.07353083044290543,0.14217184484004974,0.3670126795768738
0.06685464084148407,0.01780126430094242,0.34564879536628723
0.10534050315618515,0.010708604007959366,0.30189287662506104
0.07771263271570206,0.1481160670518875,0.36190783977508545
0.07705408334732056,0.03282497823238373,0.41408950090408325
0.08784390985965729,0.014345654286444187,0.2935633957386017
0.08210814744234085,0.012118926271796227,0.29750770330429077
0.07462650537490845,0.042059849947690964,0.27499282360076904
0.08514759689569473,0.005089179612696171,0.253373384475708
0.0903683751821518,0.0002850520540960133,0.27626797556877136
0.09965062141418457,0.00039684915100224316,0.25472140312194824
0.09862109273672104,0.014799213968217373,0.21543678641319275
0.07958294451236725,0.0009352630004286766,0.23118482530117035
0.08396929502487183,0.1291545033454895,0.3130905032157898
0.07411271333694458,0.14965994656085968,0.20487946271896362
0.08844724297523499,0.0018619147595018148,0.40807050466537476
0.06984580308198929,0.0007876471499912441,0.33818456530570984
0.09895515441894531,7.099867798388004e-05,0.22755509614944458
0.09164787828922272,0.005148262716829777,0.2301522046327591
0.0750114768743515,0.0010321758454665542,0.2379782348871231
0.06596727669239044,0.02184530347585678,0.36567485332489014
0.06771698594093323,0.02696489915251732,0.2757299840450287
0.10406405478715897,0.0008972624782472849,0.3150726556777954
0.1026688739657402,0.045651186257600784,0.27149510383605957
0.06588239222764969,0.00434835534542799,0.23234841227531433
0.07277771085500717,0.0034960657358169556,0.24894461035728455
0.07263476401567459,0.00524135259911418,0.23402893543243408
0.07792959362268448,0.0004106492851860821,0.21201640367507935
0.054992202669382095,0.017950911074876785,0.22281348705291748
0.05813948065042496,0.0028408325742930174,0.2145935744047165
0.06434910744428635,0.037627581506967545,0.21826490759849548
0.055078618228435516,0.0016241546254605055,0.23773589730262756
0.06702665984630585,0.0013128916034474969,0.20543165504932404
0.05807283893227577,0.0003776985686272383,0.21746373176574707
0.07040432840585709,0.0006238063215278089,0.23022106289863586
